system_id,auroc,bacc,is_homodimer
8c9j__B1_P15559--8c9j__A1_P15559,0.9649474312740239,0.5,True
5x1j__A1_G2IQS7--5x1j__A2_G2IQS7,0.9316478328356431,0.5,True
7tq1__A1_P0AC13--7tq1__A2_P0AC13,0.9860836249800673,0.5055555555555555,True
7t5y__A1_P0A7E1--7t5y__B1_P0A7E1,0.9309901426140286,0.5,True
5c21__A1_P09986--5c21__B1_P09986,0.8341480691329342,0.5,True
7zvd__A1_P11413--7zvd__A2_P11413,0.9796817096744713,0.5,True
2snw__A1_P03316--2snw__B1_P03316,0.8964652231440111,0.5,True
7ynw__B2_Q57834--7ynw__A1_Q57834,0.9966707686091201,0.5,True
3qt7__A1_Q9FD73--3qt7__B1_Q9FD73,0.9691272506763691,0.5,True
4aye__D1_Q9JXV4--4aye__A1_P08603,0.9001371035561814,0.5,False
2if9__A1_Q98ZP7--2if9__B1_Q98ZP7,0.6701299153115183,0.5,True
7wbt__A1_Q288C4--7wbt__B1_Q288C4,0.9617601498606492,0.5,True
6pyp__A1_P21695--6pyp__B1_P21695,0.9574203112965431,0.5039641681330276,True
3nr1__A1_Q8N4P3--3nr1__B1_Q8N4P3,0.9856051383882112,0.5,True
5or3__A1_Q2UNF9--5or3__D1_Q2UNF9,0.844447881668553,0.5,True
1zlh__A1_P00730--1zlh__B1_Q5EPH2,0.8900743626062324,0.5,False
8b1s__A1_B0LPL6--8b1s__A2_B0LPL6,0.9855872376112453,0.5,True
1poy__A1_P0AFK9--1poy__B1_P0AFK9,0.9550216432818968,0.5,True
5n47__B1_P02751--5n47__A1_P80188,0.7654695706367838,0.5,False
7ol3__B1_Q8WXF7--7ol3__A1_Q8WXF7,0.8029194621584518,0.5,True
4hsl__A1_Q1LCS4--4hsl__A2_Q1LCS4,0.9654542439818513,0.5,True
1zrs__A1_Q9HTZ1--1zrs__B1_Q9HTZ1,0.9817382533003924,0.5,True
1na8__A1_Q9UJY5--1na8__B1_Q9UJY5,0.9407508771325869,0.5,True
7z6m__A1_A0A0H3LM39--7z6m__A2_A0A0H3LM39,0.8985405441510441,0.5,True
1aua__A1_P24280--1aua__A2_P24280,0.9935823780566999,0.5,True
7xub__A1_Q96KQ7--7xub__B1_Q96KQ7,0.9600057728648292,0.5,True
4wu2__A1_Q7WUJ1--4wu2__B1_Q7WUJ1,0.9844190289378216,0.5,True
3zyh__A1_Q05097--3zyh__B1_Q05097,0.9422569777899726,0.5,True
8a21__A1_A0QJI1--8a21__A2_A0QJI1,0.9760213206635989,0.5,True
2j8q__A1_O43809--2j8q__B1_O43809,0.9219818079075447,0.5,True
4oky__A1_Q52612--4oky__A2_Q52612,0.9274934279421093,0.5,True
4uae__A1_O00629--4uae__B1_P31345,0.8252829741380441,0.5,False
4e5u__B1_Q9HZN8--4e5u__A1_Q9HZN8,0.9818431203183006,0.526291221260039,True
1reo__A1_Q6STF1--1reo__A2_Q6STF1,0.9834892889479491,0.5,True
8hyi__A1_P22223--8hyi__B1_P22223,0.6593814586165653,0.5,True
5z1o__A1_D0VWU8--5z1o__B1_D0VWU8,0.7256981853764828,0.5,True
2p69__A1_Q96GD0--2p69__A2_Q96GD0,0.9867545303903086,0.5,True
2wyn__B1_P13482--2wyn__D1_P13482,0.9002538039151009,0.5,True
4wud__A1_P0AES6--4wud__A2_P0AES6,0.8539175928097842,0.5,True
6oe2__A1_Q8A9F0--6oe2__A2_Q8A9F0,0.98883052110819,0.5,True
7cov__A1_Q06801--7cov__A2_Q06801,0.9308438532440525,0.5,True
2ecs__A1_P03040--2ecs__B1_P03040,0.7093440498297741,0.5,True
7czg__C1_Q8TDY2--7czg__A1_Q8TDY2,0.9605052650904179,0.5,True
3fmy__A1_Q46864--3fmy__A2_Q46864,0.6018808568427617,0.5,True
2qvc__A1_Q9WXW9--2qvc__B2_Q9WXW9,0.9885029179374755,0.5,True
3owf__A1_P00644--3owf__A2_P00644,0.5607283097949252,0.5,True
4ap5__A1_Q9Y2G5--4ap5__B1_Q9Y2G5,0.9483596117815617,0.5,True
6ikj__A1_Q9I4L6--6ikj__B1_Q9I4L6,0.8479470198675496,0.5,True
8pte__A1_P00698--8pte__A2_P00698,0.9000380998215324,0.5,True
8p7m__A1_P0A434--8p7m__A2_P0A434,0.9691283039102396,0.5,True
3szw__A1_B7JBP8--3szw__A2_B7JBP8,0.9857008400851416,0.5,True
7qga__A1_P21589--7qga__A2_P21589,0.978501463924867,0.5,True
6duy__A1_Q61301--6duy__B2_Q61301,0.7104138639986997,0.5,True
1mml__A1_P03355--1mml__A2_P03355,0.9002414175744611,0.5,True
7uay__A1_P08684--7uay__A2_P08684,0.9993025694206735,0.5,True
6yev__C1_P0A744--6yev__A1_P0AA25,0.8189941830498491,0.5,False
5fwt__A1_Q96MU8--5fwt__A2_Q96MU8,0.8814054645888106,0.5,True
1ax2__A1_P16404--1ax2__A2_P16404,0.9336839173999543,0.5,True
7dus__A1_P08965--7dus__A2_P08965,0.600077058564509,0.5,True
2hsa__B1_Q9FEW9--2hsa__A1_Q9FEW9,0.9928251724435996,0.5,True
7qh0__B1_P48499--7qh0__A1_P48499,0.9864280087165092,0.5,True
3pui__A1_Q9L9D7--3pui__A2_Q9L9D7,0.9787495689407597,0.5,True
