system_id,auroc,bacc,is_homodimer
8iyi__A1_Q6CVU4--8iyi__B1_Q6CVU4,0.9552110892065312,0.5,True
1uus__A1_O00910--1uus__A2_O00910,0.927816647825155,0.5,True
1zt2__A1_Q97Z83--1zt2__C1_Q9UWW1,0.9725147307330884,0.5,False
7uex__A1_Q9H999--7uex__A2_Q9H999,0.9564223743047053,0.5,True
6jqy__A1_P9WF13--6jqy__B1_P9WF13,0.9244723435225619,0.5,True
6l6w__A1_A0A3B6UEU3--6l6w__A2_A0A3B6UEU3,0.998424313800735,0.5,True
8h56__A1_Q8BB16--8h56__B1_Q8BB16,0.9027565733672603,0.5,True
8grj__B1_Q8GQE7--8grj__A1_A0A0H3KLY3,0.9514491280133324,0.5,False
2j0n__B1_P18013--2j0n__A1_P18013,0.8408165652478488,0.5,True
3rq1__A1_D1BN29--3rq1__C1_D1BN29,0.9550710345412258,0.5,True
5djt__A1_O49004--5djt__B1_UNDEFINED,0.9334589570154063,0.5,False
5ae6__B1_Q92458--5ae6__A1_Q92458,0.9228300825967914,0.5,True
3v1e__A1_UNDEFINED--3v1e__B1_UNDEFINED,0.8530263157894736,0.5,True
7qi3__A1_W7NDP8--7qi3__C1_W7NDP8,0.9516233646719503,0.5,True
2yve__A1_Q8NMG3--2yve__B1_Q8NMG3,0.9449620143693629,0.5156312597348112,True
5ynx__A1_B2GM84--5ynx__B1_B2GM84,0.9418287245045015,0.5,True
2r6u__A1_Q0S814--2r6u__C1_Q0S814,0.8434569947831719,0.5057803468208093,True
8b6m__A1_Q9H2K2--8b6m__B1_Q9H2K2,0.7796004300913234,0.5086703792202402,True
3kc2__A1_P36151--3kc2__B1_P36151,0.9830232698375446,0.5,True
3vp5__A1_Q9CHR1--3vp5__A2_Q9CHR1,0.9522049308017619,0.5,True
7pvh__A1_B2RLE7--7pvh__B1_B2RLE7,0.824707983406504,0.5,True
4nqf__B2_Q7CW19--4nqf__A1_Q7CW19,0.9144982931774871,0.5,True
1vjh__A1_P0C0B0--1vjh__B1_P0C0B0,0.9612914929485836,0.5,True
5xw4__B1_Q00684--5xw4__A1_Q00684,0.8849956857818875,0.5,True
