system_id,auroc,bacc,is_homodimer
8c9j__B1_P15559--8c9j__A1_P15559,0.9549096964259148,0.5,True
5x1j__A1_G2IQS7--5x1j__A2_G2IQS7,0.9641226139993887,0.5,True
7tq1__A1_P0AC13--7tq1__A2_P0AC13,0.990440561416466,0.5221278042148199,True
7t5y__A1_P0A7E1--7t5y__B1_P0A7E1,0.9540437211949203,0.5,True
5c21__A1_P09986--5c21__B1_P09986,0.8136328858010902,0.5,True
7zvd__A1_P11413--7zvd__A2_P11413,0.987517759831112,0.5,True
2snw__A1_P03316--2snw__B1_P03316,0.889438204597633,0.5,True
7ynw__B2_Q57834--7ynw__A1_Q57834,0.9943124578135116,0.5,True
3qt7__A1_Q9FD73--3qt7__B1_Q9FD73,0.9881621419908573,0.5,True
4aye__D1_Q9JXV4--4aye__A1_P08603,0.8932892020696508,0.5,False
7wjk__A1_P93836--7wjk__A2_P93836,0.9417913482698586,0.5,True
2if9__A1_Q98ZP7--2if9__B1_Q98ZP7,0.8357098127311041,0.5,True
7wbt__A1_Q288C4--7wbt__B1_Q288C4,0.9738997712188898,0.5,True
6pyp__A1_P21695--6pyp__B1_P21695,0.9770915001396967,0.5,True
3nr1__A1_Q8N4P3--3nr1__B1_Q8N4P3,0.9799582546437293,0.5,True
5or3__A1_Q2UNF9--5or3__D1_Q2UNF9,0.950437528857797,0.5,True
1zlh__A1_P00730--1zlh__B1_Q5EPH2,0.9485595990411855,0.5,False
8b1s__A1_B0LPL6--8b1s__A2_B0LPL6,0.9315683243419158,0.5,True
1poy__A1_P0AFK9--1poy__B1_P0AFK9,0.958760584869163,0.5,True
5n47__B1_P02751--5n47__A1_P80188,0.809069586973885,0.5,False
7ol3__B1_Q8WXF7--7ol3__A1_Q8WXF7,0.8220707397812321,0.5,True
4hsl__A1_Q1LCS4--4hsl__A2_Q1LCS4,0.9514352155735313,0.5,True
1zrs__A1_Q9HTZ1--1zrs__B1_Q9HTZ1,0.9697754614627985,0.5,True
1na8__A1_Q9UJY5--1na8__B1_Q9UJY5,0.9033059937632503,0.5,True
7z6m__A1_A0A0H3LM39--7z6m__A2_A0A0H3LM39,0.847316352733372,0.5,True
1aua__A1_P24280--1aua__A2_P24280,0.9953407228081096,0.5,True
7xub__A1_Q96KQ7--7xub__B1_Q96KQ7,0.9520430078429781,0.5,True
4wu2__A1_Q7WUJ1--4wu2__B1_Q7WUJ1,0.9701510166202649,0.5,True
3zyh__A1_Q05097--3zyh__B1_Q05097,0.9650168660320945,0.5,True
8a21__A1_A0QJI1--8a21__A2_A0QJI1,0.9756035647266755,0.5,True
2j8q__A1_O43809--2j8q__B1_O43809,0.8800341177685824,0.5,True
4oky__A1_Q52612--4oky__A2_Q52612,0.8703008468062601,0.5,True
4uae__A1_O00629--4uae__B1_P31345,0.8063909330790618,0.5,False
4e5u__B1_Q9HZN8--4e5u__A1_Q9HZN8,0.9785244718803864,0.5,True
1yhc__A1_O67648--1yhc__B1_O67648,0.8889450103717641,0.5,True
6w08__B1_Q9KL63--6w08__A1_Q9KL63,0.9336239193179208,0.5,True
1reo__A1_Q6STF1--1reo__A2_Q6STF1,0.9722218027611824,0.5,True
8hyi__A1_P22223--8hyi__B1_P22223,0.7412648673545952,0.5,True
1t72__A1_O67053--1t72__B1_O67053,0.982744480955246,0.5,True
5z1o__A1_D0VWU8--5z1o__B1_D0VWU8,0.6617700278627787,0.5,True
2p69__A1_Q96GD0--2p69__A2_Q96GD0,0.9700042731602188,0.5,True
2wyn__B1_P13482--2wyn__D1_P13482,0.9275070276292565,0.5,True
4wud__A1_P0AES6--4wud__A2_P0AES6,0.8690310608062567,0.5,True
6oe2__A1_Q8A9F0--6oe2__A2_Q8A9F0,0.9849646171043177,0.5,True
7cov__A1_Q06801--7cov__A2_Q06801,0.9465052875630522,0.5,True
2ecs__A1_P03040--2ecs__B1_P03040,0.6684172856700712,0.5,True
7czg__C1_Q8TDY2--7czg__A1_Q8TDY2,0.9270755471628834,0.5,True
3fmy__A1_Q46864--3fmy__A2_Q46864,0.8558980765759112,0.5,True
2qvc__A1_Q9WXW9--2qvc__B2_Q9WXW9,0.9936273587451337,0.5,True
3owf__A1_P00644--3owf__A2_P00644,0.4188329602695806,0.5,True
4ap5__A1_Q9Y2G5--4ap5__B1_Q9Y2G5,0.9666093224775445,0.5,True
6ikj__A1_Q9I4L6--6ikj__B1_Q9I4L6,0.8126448675496689,0.5,True
8pte__A1_P00698--8pte__A2_P00698,0.8930698429886302,0.5,True
8p7m__A1_P0A434--8p7m__A2_P0A434,0.9660414560937248,0.5,True
3szw__A1_B7JBP8--3szw__A2_B7JBP8,0.9868097168733776,0.5,True
7qga__A1_P21589--7qga__A2_P21589,0.9870661098873094,0.5,True
6duy__A1_Q61301--6duy__B2_Q61301,0.7109540080025177,0.5,True
1mml__A1_P03355--1mml__A2_P03355,0.9053564994383332,0.5,True
7uay__A1_P08684--7uay__A2_P08684,0.9992181755945208,0.5,True
6yev__C1_P0A744--6yev__A1_P0AA25,0.8894651842034215,0.5,False
5fwt__A1_Q96MU8--5fwt__A2_Q96MU8,0.8827681210750725,0.5,True
7yo8__A1_P60520--7yo8__A2_P60520,0.6609872677077754,0.5,True
1ax2__A1_P16404--1ax2__A2_P16404,0.9584734479986515,0.5,True
7dus__A1_P08965--7dus__A2_P08965,0.6128923696294898,0.5,True
2hsa__B1_Q9FEW9--2hsa__A1_Q9FEW9,0.996716519750489,0.5,True
7qh0__B1_P48499--7qh0__A1_P48499,0.9919741951870968,0.5,True
3pui__A1_Q9L9D7--3pui__A2_Q9L9D7,0.9881696390589865,0.5,True
1rqi__A1_P22939--1rqi__B1_P22939,0.974099910791583,0.5,True
5uph__B1_Q14108--5uph__A1_Q14108,0.8894274605639612,0.5,True
6z68__A1_A0A1M6Y2K1--6z68__B1_A0A1M6Y2K1,0.9370219427890074,0.5,True
5yz5__A1_Q16555--5yz5__A2_Q16555,0.9426724615404491,0.5,True
4kjq__A1_P37019--4kjq__B1_P37019,0.8991806077209814,0.5,True
7t1e__A1_P78556--7t1e__B1_P78556,0.7826398311472939,0.5,True
8d0m__A1_P28907--8d0m__A2_P28907,0.8890108504449356,0.5,True
7y51__A1_Q8RBF4--7y51__A2_Q8RBF4,0.9013903624081034,0.5,True
5ab8__A1_P9WN25--5ab8__A2_P9WN25,0.715765954738931,0.49935657822170476,True
2wo2__A1_P54764--2wo2__B1_P52799,0.8735615993398944,0.5,False
4u66__A1_A8MI53--4u66__A2_A8MI53,0.949542892038891,0.5,True
7tvh__B1_Q9I2Q1--7tvh__A1_Q9I2Q1,0.9687850828411945,0.5,True
6m4v__A1_P0AEX9--6m4v__B1_P62942,0.7438684606968076,0.5,False
7y28__A1_P07814--7y28__B1_P07814,0.9900053301239333,0.5,True
1rve__A1_P04390--1rve__B1_P04390,0.9846480468470196,0.5182816422308237,True
3egv__A1_Q84BQ9--3egv__B1_Q5SLP6,0.7852379472020778,0.5,False
2afv__A1_Q8EXP7--2afv__B1_Q8EXP7,0.9499520457695515,0.5,True
7w93__A1_A0A140N873--7w93__A2_A0A140N873,0.9753340274162763,0.5,True
1wl3__B1_Q9X1M1--1wl3__A1_Q9X1M1,0.9604567886566113,0.5,True
4rdw__A1_Q9HU77--4rdw__A2_Q9HU77,0.953191150512297,0.5,True
3ooc__A1_P77239--3ooc__B1_P77239,0.9285170278746613,0.5,True
4ovo__A1_P67954--4ovo__A2_P67954,0.8363843107699834,0.5,True
8cnx__A1_Q68T42--8cnx__B1_Q68T42,0.9540554222614254,0.5,True
8bol__A1_Q04609--8bol__A2_Q04609,0.9761523189874483,0.5,True
7v0b__A1_A0A1E7MYN1--7v0b__B1_A0A1E7MYN1,0.979015552535803,0.5,True
2j7j__A1_P03001--2j7j__A2_P03001,0.6295898403856999,0.5,True
8u1v__A1_K4L8Z7--8u1v__B1_K4L8Z7,0.9411708940151199,0.5,True
3vf0__B1_Q8IY67--3vf0__A2_P18206,0.8286664559603872,0.5,False
7z7o__A1_A0A1S4NYF2--7z7o__C1_A0A1S4NYF2,0.9349887750763791,0.5,True
8f7l__A1_P43490--8f7l__B1_P43490,0.9029399881076575,0.5,True
3cz1__A1_Q9U9J6--3cz1__B1_Q9U9J6,0.9087896575009702,0.5,True
5mpy__A1_Q9LPZ1--5mpy__B1_Q9LPZ1,0.6739813301570594,0.5,True
7zi8__A1_P27707--7zi8__A2_P27707,0.962848149246844,0.5,True
4aa8__A1_P00794--4aa8__A2_P00794,0.7805195819904288,0.5,True
7wis__A1_P46881--7wis__B1_P46881,0.9543197403088778,0.5,True
5a3l__A1_A0A1A9TAD0--5a3l__C1_A0A1A9TAD0,0.9477695055942623,0.5,True
2o11__A1_P9WPY1--2o11__A2_P9WPY1,0.843717317114334,0.5,True
2sak__A1_P68802--2sak__A2_P68802,0.3601898939623458,0.5,True
2ps8__A1_P13513--2ps8__B1_P13513,0.9731506331961943,0.5,True
6awl__A1_O75208--6awl__B1_O75208,0.947559904354091,0.5,True
4aps__A1_Q5M4H8--4aps__B1_Q5M4H8,0.9026330853069278,0.5,True
7ucn__A1_P50120--7ucn__B1_P50120,0.4270392259457591,0.5,True
8q5k__A1_A0A0H2Z7A6--8q5k__A2_A0A0H2Z7A6,0.878005267394627,0.5,True
8i2e__A1_O34841--8i2e__B1_P54421,0.9644733589673167,0.5,False
1glj__A1_P0A6F3--1glj__B1_P0A6F3,0.9971753689443509,0.5,True
7t91__A1_P08151--7t91__B1_P08151,0.2991977201868762,0.5,True
2o9a__A1_P16528--2o9a__D1_P16528,0.9768485242609896,0.5,True
6izb__A1_P13693--6izb__A2_P13693,0.9646351498454855,0.5,True
8hs0__A1_Q9LIR4--8hs0__A2_Q9LIR4,0.9531598823470856,0.5,True
8pbu__A1_P27708--8pbu__A2_P27708,0.9309419867555833,0.5,True
7zjc__A1_P0DV83--7zjc__A2_P0DV83,0.8932191563770511,0.5,True
2q3t__A1_Q9LUJ3--2q3t__A2_Q9LUJ3,0.8349044012782088,0.5,True
6kcp__B1_Q9VAA9--6kcp__A1_Q9VAA9,0.5312577752732526,0.5,True
7fn1__B1_P32357--7fn1__A1_P33334,0.9405190334773218,0.5,False
8q1a__A1_Q16790--8q1a__C2_Q16790,0.9180884525568317,0.5,True
3gpn__A1_P15873--3gpn__A2_P15873,0.6437612443401394,0.5,True
3iqy__A1_P28366--3iqy__A2_P28366,0.9453353541492645,0.5,True
6ydr__A1_A0A3S8UVN5--6ydr__A2_A0A3S8UVN5,0.8775965436960245,0.5,True
3fil__A1_P19909--3fil__B1_P19909,0.7655050793571944,0.5,True
6do2__A1_P11021--6do2__B1_P11021,0.9816124105779278,0.5,True
3cqr__A1_Q39249--3cqr__B1_Q39249,0.8149331032587157,0.5,True
3s8k__A1_P80691--3s8k__B1_P80691,0.9417106944300563,0.5,True
6f3z__A1_P0ADC3--6f3z__B1_P61316,0.954948812176103,0.5,False
2gkv__A1_P00777--2gkv__B1_P68390,0.9633089768435608,0.5,False
5wpu__A1_A0A076NBW8--5wpu__A2_A0A076NBW8,0.8879012416838812,0.5,True
5fey__B1_Q13049--5fey__A1_Q13049,0.771053014744199,0.5,True
8hce__B1_Q91XB0--8hce__A1_Q91XB0,0.9504268045080729,0.5153846153846153,True
7t9u__A1_Q86WV6--7t9u__A2_Q86WV6,0.9602528219481439,0.5,True
6l6w__A1_A0A3B6UEU3--6l6w__A2_A0A3B6UEU3,0.9979704314859352,0.5,True
2j0n__B1_P18013--2j0n__A1_P18013,0.8024290639596332,0.5,True
5ae6__B1_Q92458--5ae6__A1_Q92458,0.8976998115958084,0.5,True
1vjh__A1_P0C0B0--1vjh__B1_P0C0B0,0.8157217341261028,0.5,True
8aai__A1_O00560--8aai__C1_O00560,0.6270159311412284,0.5,True
5dot__A1_P31327--5dot__B1_P31327,0.8852985820707531,0.5,True
1v6u__A1_Q7SI98--1v6u__B1_Q7SI98,0.8778272497621762,0.5,True
6e27__A1_Q9H257--6e27__B1_Q9H257,0.42843630919978226,0.5,True
1yu6__A1_P00780--1yu6__C1_P68390,0.9716571381962698,0.5,False
7tur__B1_P00503--7tur__A1_P00503,0.9648994132244273,0.5,True
3jqz__A1_P02768--3jqz__B1_P02768,0.8692730137882252,0.5,True
3cgh__A1_Q8A0N7--3cgh__A2_Q8A0N7,0.9909485338398454,0.5,True
2ylz__A1_Q47PU3--2ylz__A2_Q47PU3,0.9241333844264963,0.5,True
