system_id,auroc,bacc,is_homodimer
3c07__A1_Q9KZ96--3c07__B1_Q9KZ96,0.9442268208490407,0.5,True
3iqy__A1_P28366--3iqy__A2_P28366,0.9436981891916404,0.5,True
7e76__A1_A0A3B6LNA8--7e76__B1_A0A3B6LNA8,0.7821905038237453,0.5,True
3cqc__A1_P57740--3cqc__B1_Q8WUM0,0.9821222661273352,0.5,False
7x1k__A1_Q6DL91--7x1k__B1_Q6DL91,0.893005220034579,0.5,True
8sgd__A1_P25342--8sgd__B1_P32457,0.7769783873158782,0.5,False
3ecf__A1_Q3M5E4--3ecf__B1_Q3M5E4,0.9451839823260553,0.5,True
6j94__A1_Q93VK5--6j94__B1_Q93VK5,0.8157822435650552,0.5,True
7xsh__A1_K1KV82--7xsh__B2_K1KV82,0.9526279327308557,0.5,True
8v14__A1_G5EEF9--8v14__B1_G5EEF9,0.8909489528795812,0.5,True
6r76__A1_H3ZMH8--6r76__B1_H3ZMH8,0.9723476481080844,0.5,True
8ap0__A1_A0A5S9CYM0--8ap0__A2_A0A5S9CYM0,0.9858051865333544,0.5,True
3qph__A1_Q9HGZ9--3qph__A2_Q9HGZ9,0.8957187247992707,0.5,True
3o6j__A1_O67987--3o6j__B1_O67987,0.9761724634725575,0.5034965034965035,True
6o6z__A1_B6YWC3--6o6z__B1_B6YWC3,0.9483791326819445,0.5,True
3fil__A1_P19909--3fil__B1_P19909,0.5439037205411882,0.5,True
6do2__A1_P11021--6do2__B1_P11021,0.8367138101929463,0.5,True
7f4q__B1_Q22GC0--7f4q__A1_I7M8B9,0.7202333207115976,0.5,False
4hfg__A1_Q9NQG5--4hfg__B1_Q9NQG5,0.3375340837292023,0.5,True
7yh2__A1_A0A1Q9P883--7yh2__B1_A0A1Q9P883,0.9959467929814524,0.5,True
3axs__A1_O67010--3axs__A2_O67010,0.9922969568016576,0.5,True
3cqr__A1_Q39249--3cqr__B1_Q39249,0.4834991467359466,0.5,True
3s8k__A1_P80691--3s8k__B1_P80691,0.9614288248112298,0.5,True
4oun__A1_O31418--4oun__A2_O31418,0.9496681988952687,0.5,True
2iab__A1_Q825J7--2iab__B1_Q825J7,0.9075417767461634,0.5,True
3o3n__A1_Q5U924--3o3n__B1_Q5U923,0.9753008437122306,0.5,False
6f3z__A1_P0ADC3--6f3z__B1_P61316,0.9720256647473835,0.5,False
1hr7__A1_P11914--1hr7__B1_P10507,0.9531571113835889,0.5,False
8gko__B1_P28296--8gko__A1_P28296,0.9170136441192931,0.5,True
2gkv__A1_P00777--2gkv__B1_P68390,0.8251655430767704,0.5,False
8stx__A1_Q4E4E1--8stx__B1_Q4E4E1,0.9882392206400071,0.5,True
4m36__A1_Q582G4--4m36__A2_Q582G4,0.9332967203979579,0.5,True
5wpu__A1_A0A076NBW8--5wpu__A2_A0A076NBW8,0.842971438824712,0.5,True
5yps__A1_A0A0W4ZF97--5yps__B1_A0A0W4ZF97,0.9653797983461176,0.5,True
5oge__E1_P40107--5oge__A1_P40107,0.8088206799365862,0.5,True
5fey__B1_Q13049--5fey__A1_Q13049,0.9060512111473321,0.5,True
8hce__B1_Q91XB0--8hce__A1_Q91XB0,0.8880156211671659,0.5,True
1ggp__B1_Q7SIF1--1ggp__A1_Q7SIF0,0.9460356734887636,0.5,False
5z50__A1_O05926--5z50__B1_O05926,0.9780277180053483,0.5,True
7t9u__A1_Q86WV6--7t9u__A2_Q86WV6,0.9550245593363156,0.5,True
