system_id,auroc,bacc,is_homodimer
8c9j__B1_P15559--8c9j__A1_P15559,0.8129065260989755,0.5,True
5x1j__A1_G2IQS7--5x1j__A2_G2IQS7,0.7774291342525639,0.5,True
7tq1__A1_P0AC13--7tq1__A2_P0AC13,0.9531170531510436,0.52773371604099,True
7t5y__A1_P0A7E1--7t5y__B1_P0A7E1,0.7045580668721875,0.5,True
5c21__A1_P09986--5c21__B1_P09986,0.793463125130313,0.5,True
7zvd__A1_P11413--7zvd__A2_P11413,0.7430820747424975,0.5,True
2snw__A1_P03316--2snw__B1_P03316,0.8850940393241092,0.5,True
7ynw__B2_Q57834--7ynw__A1_Q57834,0.9032064027036086,0.5,True
3qt7__A1_Q9FD73--3qt7__B1_Q9FD73,0.9523235998382934,0.5,True
4aye__D1_Q9JXV4--4aye__A1_P08603,0.9145779578581859,0.5,False
7wjk__A1_P93836--7wjk__A2_P93836,0.7161242039327795,0.5,True
2if9__A1_Q98ZP7--2if9__B1_Q98ZP7,0.5413055146912648,0.5,True
7wbt__A1_Q288C4--7wbt__B1_Q288C4,0.6141717334929389,0.5,True
6pyp__A1_P21695--6pyp__B1_P21695,0.8833023523255925,0.5,True
3nr1__A1_Q8N4P3--3nr1__B1_Q8N4P3,0.946218630263617,0.5,True
5or3__A1_Q2UNF9--5or3__D1_Q2UNF9,0.8531594855747553,0.5,True
1zlh__A1_P00730--1zlh__B1_Q5EPH2,0.8695418391806493,0.5,False
8b1s__A1_B0LPL6--8b1s__A2_B0LPL6,0.8925852098484185,0.5,True
1poy__A1_P0AFK9--1poy__B1_P0AFK9,0.6412028424425832,0.5,True
5n47__B1_P02751--5n47__A1_P80188,0.7378031439843165,0.5,False
7ol3__B1_Q8WXF7--7ol3__A1_Q8WXF7,0.7064172036225145,0.5,True
4hsl__A1_Q1LCS4--4hsl__A2_Q1LCS4,0.9101425006611845,0.5,True
1zrs__A1_Q9HTZ1--1zrs__B1_Q9HTZ1,0.909668307679149,0.5,True
1na8__A1_Q9UJY5--1na8__B1_Q9UJY5,0.3029944431534889,0.5,True
7z6m__A1_A0A0H3LM39--7z6m__A2_A0A0H3LM39,0.4268758070980095,0.5,True
1aua__A1_P24280--1aua__A2_P24280,0.9942519590142738,0.5,True
7xub__A1_Q96KQ7--7xub__B1_Q96KQ7,0.7526611553847751,0.5,True
4wu2__A1_Q7WUJ1--4wu2__B1_Q7WUJ1,0.5667188686408504,0.5,True
3zyh__A1_Q05097--3zyh__B1_Q05097,0.9690270400930299,0.5,True
8a21__A1_A0QJI1--8a21__A2_A0QJI1,0.9390602963393699,0.5,True
2j8q__A1_O43809--2j8q__B1_O43809,0.576449929212466,0.5,True
4oky__A1_Q52612--4oky__A2_Q52612,0.4007415312437047,0.5,True
4uae__A1_O00629--4uae__B1_P31345,0.8148393783144334,0.5,False
4e5u__B1_Q9HZN8--4e5u__A1_Q9HZN8,0.9805471470485171,0.5328087480943471,True
1yhc__A1_O67648--1yhc__B1_O67648,0.8519684503016423,0.5,True
6w08__B1_Q9KL63--6w08__A1_Q9KL63,0.7260220103175576,0.5,True
1reo__A1_Q6STF1--1reo__A2_Q6STF1,0.966480830172885,0.5,True
8hyi__A1_P22223--8hyi__B1_P22223,0.5533262014605482,0.5,True
1t72__A1_O67053--1t72__B1_O67053,0.6581543018466238,0.5,True
5z1o__A1_D0VWU8--5z1o__B1_D0VWU8,0.7609054901875388,0.5,True
2p69__A1_Q96GD0--2p69__A2_Q96GD0,0.6487696748947855,0.5,True
2wyn__B1_P13482--2wyn__D1_P13482,0.8651376137386413,0.5,True
4wud__A1_P0AES6--4wud__A2_P0AES6,0.7252635610809077,0.5,True
6oe2__A1_Q8A9F0--6oe2__A2_Q8A9F0,0.9804976841603653,0.5,True
7cov__A1_Q06801--7cov__A2_Q06801,0.8790080090761172,0.5,True
2ecs__A1_P03040--2ecs__B1_P03040,0.6577152971216341,0.5,True
7czg__C1_Q8TDY2--7czg__A1_Q8TDY2,0.7677164063626944,0.5,True
3fmy__A1_Q46864--3fmy__A2_Q46864,0.5083667717000641,0.5,True
2qvc__A1_Q9WXW9--2qvc__B2_Q9WXW9,0.9077808505703872,0.5,True
3owf__A1_P00644--3owf__A2_P00644,0.38958212218157007,0.5,True
4ap5__A1_Q9Y2G5--4ap5__B1_Q9Y2G5,0.8731667768777208,0.5,True
6ikj__A1_Q9I4L6--6ikj__B1_Q9I4L6,0.6935057947019867,0.5,True
8pte__A1_P00698--8pte__A2_P00698,0.8656747344709805,0.5,True
8p7m__A1_P0A434--8p7m__A2_P0A434,0.9138245688329627,0.5,True
3szw__A1_B7JBP8--3szw__A2_B7JBP8,0.9972122336123488,0.5,True
7qga__A1_P21589--7qga__A2_P21589,0.7352459065144555,0.5,True
6duy__A1_Q61301--6duy__B2_Q61301,0.7381958325696243,0.5,True
1mml__A1_P03355--1mml__A2_P03355,0.7575341290336255,0.5,True
7uay__A1_P08684--7uay__A2_P08684,0.9992789391493507,0.5,True
6yev__C1_P0A744--6yev__A1_P0AA25,0.9211525906290652,0.5,False
5fwt__A1_Q96MU8--5fwt__A2_Q96MU8,0.9368701811085834,0.5,True
7yo8__A1_P60520--7yo8__A2_P60520,0.2549458671556306,0.5,True
1ax2__A1_P16404--1ax2__A2_P16404,0.6868455241888597,0.5,True
7dus__A1_P08965--7dus__A2_P08965,0.5902355790400705,0.5,True
2hsa__B1_Q9FEW9--2hsa__A1_Q9FEW9,0.9645522674838636,0.5,True
7qh0__B1_P48499--7qh0__A1_P48499,0.8605573996069236,0.5,True
3pui__A1_Q9L9D7--3pui__A2_Q9L9D7,0.9237286139445705,0.5,True
1rqi__A1_P22939--1rqi__B1_P22939,0.9745625653321295,0.4999943997670303,True
5uph__B1_Q14108--5uph__A1_Q14108,0.7327471357321442,0.5,True
6z68__A1_A0A1M6Y2K1--6z68__B1_A0A1M6Y2K1,0.6313528390460132,0.5,True
5yz5__A1_Q16555--5yz5__A2_Q16555,0.8821073445256145,0.5,True
4kjq__A1_P37019--4kjq__B1_P37019,0.8628637431863626,0.5,True
