system_id,auroc,bacc,is_homodimer
8iyi__A1_Q6CVU4--8iyi__B1_Q6CVU4,0.9485941885716781,0.5,True
1uus__A1_O00910--1uus__A2_O00910,0.9626379861232677,0.5,True
1zt2__A1_Q97Z83--1zt2__C1_Q9UWW1,0.9670311203960998,0.5,False
7uex__A1_Q9H999--7uex__A2_Q9H999,0.9772941247466194,0.5,True
6jqy__A1_P9WF13--6jqy__B1_P9WF13,0.9300946142649199,0.5333333333333333,True
6l6w__A1_A0A3B6UEU3--6l6w__A2_A0A3B6UEU3,0.9866728309089887,0.5,True
8h56__A1_Q8BB16--8h56__B1_Q8BB16,0.938072830913536,0.5,True
8grj__B1_Q8GQE7--8grj__A1_A0A0H3KLY3,0.9614933690291153,0.5,False
2j0n__B1_P18013--2j0n__A1_P18013,0.793202325313928,0.5,True
3rq1__A1_D1BN29--3rq1__C1_D1BN29,0.9418245406283321,0.5,True
5djt__A1_O49004--5djt__B1_UNDEFINED,0.9609227313909876,0.5,False
5ae6__B1_Q92458--5ae6__A1_Q92458,0.9233445164288296,0.5,True
3v1e__A1_UNDEFINED--3v1e__B1_UNDEFINED,0.8771052631578946,0.5,True
7qi3__A1_W7NDP8--7qi3__C1_W7NDP8,0.9481581855089687,0.5,True
2yve__A1_Q8NMG3--2yve__B1_Q8NMG3,0.9640251029075776,0.5,True
5ynx__A1_B2GM84--5ynx__B1_B2GM84,0.949520467043059,0.5,True
2r6u__A1_Q0S814--2r6u__C1_Q0S814,0.8830736094551309,0.5,True
8b6m__A1_Q9H2K2--8b6m__B1_Q9H2K2,0.7765853441626097,0.5,True
3kc2__A1_P36151--3kc2__B1_P36151,0.9826010375107564,0.5,True
3vp5__A1_Q9CHR1--3vp5__A2_Q9CHR1,0.9899077763778604,0.5,True
7pvh__A1_B2RLE7--7pvh__B1_B2RLE7,0.8350031821579504,0.5,True
4nqf__B2_Q7CW19--4nqf__A1_Q7CW19,0.9069716979991816,0.5,True
1vjh__A1_P0C0B0--1vjh__B1_P0C0B0,0.8863140906347057,0.5,True
5xw4__B1_Q00684--5xw4__A1_Q00684,0.8042453557667215,0.5,True
8aai__A1_O00560--8aai__C1_O00560,0.7070918055343219,0.5,True
4xdl__A1_P57789--4xdl__B1_P57789,0.859640716066336,0.5,True
6ukl__A1_P0A901--6ukl__F1_P0A901,0.8731524326637602,0.5,True
5dot__A1_P31327--5dot__B1_P31327,0.9263518845435861,0.5,True
5by4__A1_P0ABV6--5by4__A2_P0ABV6,0.9363578441310204,0.5,True
7zxs__A1_Q86TI2--7zxs__C1_Q86TI2,0.9713823524745362,0.5,True
1v6u__A1_Q7SI98--1v6u__B1_Q7SI98,0.8616442562696154,0.5,True
6e27__A1_Q9H257--6e27__B1_Q9H257,0.7442464897512886,0.5,True
7szd__A1_Q96S44--7szd__B1_Q9Y3C4,0.9550859494783226,0.5,False
1h9r__A1_P0A9G8--1h9r__B1_P0A9G8,0.8738168569230467,0.5,True
3on6__A1_A7M0J6--3on6__B1_A7M0J6,0.9562325701842271,0.5,True
8fwy__A1_Q4DGA2--8fwy__B1_Q4DGA2,0.9076268455787087,0.5,True
1yu6__A1_P00780--1yu6__C1_P68390,0.8871447751534983,0.5,False
6ek1__A1_A0A452CST7--6ek1__A2_A0A452CST7,0.9864207744039166,0.5,True
6ckj__A1_P0A0Z8--6ckj__A2_P0A0Z8,0.9571166298385059,0.5,True
7yj0__B1_UNDEFINED--7yj0__A1_UNDEFINED,0.9618543894483604,0.5,True
1w33__A1_O50957--1w33__B1_O50957,0.9498478788136675,0.5,True
4usk__B1_H7C745--4usk__B2_H7C745,0.9526973560569343,0.5,True
6cmv__B1_Q4J9G1--6cmv__A1_Q4J9G1,0.9808586980177317,0.5,True
7y70__A1_F4KCC2--7y70__A2_F4KCC2,0.7499496069340859,0.5,True
3cwx__A1_P94837--3cwx__B1_P94837,0.9741451864238451,0.5,True
3p1y__A1_O29362--3p1y__B1_O29362,0.7823179327462416,0.5,True
